"Word","Changed","score_test"
"polka","aklop",100
"polkas","aklops",121
"Karol","aklor",81
"Slovaks","aklossv",144
"walkouts","aklostuw",169
"Slovak","aklosv",121
"walkout","aklotuw",144
"larkspurs","aklprrssu",196
"larkspur","aklprrsu",169
"Karl","aklr",64
"lark","aklr",64
"larks","aklrs",81
"Krystal","aklrsty",144
"starkly","aklrsty",144
"Salk","akls",64
"stalks","aklsst",100
"stalk","aklst",81
"talks","aklst",81
"Klaus","aklsu",81
"walks","aklsw",100
"talk","aklt",64
"walk","aklw",81
"Murmansk","akmmnrsu",169
"Armonk","akmnor",100
"Workman","akmnorw",144
"workman","akmnorw",144
"unmasks","akmnssu",121
"unmask","akmnsu",100
"amok","akmo",64
"Yamoussoukro","akmooorssuuy",289
"postmarks","akmoprsst",196
"postmark","akmoprst",169
"Markov","akmorv",121
"oakum","akmou",81
"markups","akmprsu",144
"markup","akmpru",121
"kumquats","akmqstu",169
"kumquat","akmqtu",144
"Mark","akmr",64
"mark","akmr",64
"Marks","akmrs",81
"marks","akmrs",81
"muskrats","akmrsstu",144
"muskrat","akmrstu",121
"Kmart","akmrt",81
"mask","akms",64
"masks","akmss",81
"Muzak","akmuz",121
"Nanook","aknnoo",81
"Kano","akno",49
"Nootka","aknoot",81
"Akron","aknor",64
"Koran","aknor",64
"Korans","aknors",81
"outranks","aknorstu",121
"Sukarno","aknorsu",100
"outrank","aknortu",100
"Knapp","aknpp",100
"prank","aknpr",81
"pranks","aknprs",100
"Kanpur","aknpru",100
"spank","aknps",81
"spanks","aknpss",100
"nark","aknr",49
"rank","aknr",49
"narks","aknrs",64
"ranks","aknrs",64
"Karyn","aknry",81
"Kans","akns",49
"sank","akns",49
"swanks","aknssw",100
"stank","aknst",64
"tanks","aknst",64
"swank","aknsw",81
"swanky","aknswy",121
"Yanks","aknsy",81
"snaky","aknsy",81
"yanks","aknsy",81
"Kant","aknt",49
"tank","aknt",49
"Kwan","aknw",64
"Yank","akny",64
"yank","akny",64
"oak","ako",36
"partook","akooprt",121
"Karroo","akoorr",81
"kazoos","akoosz",121
"Wovoka","akoovw",121
"kazoo","akooz",100
"Karo","akor",49
"okra","akor",49
"artworks","akorrstw",144
"artwork","akorrtw",121
"okras","akors",64
"waxworks","akorswwx",225
"Ozarks","akorsz",121
"waxwork","akorwwx",196
"Ozark","akorz",100
"oaks","akos",49
"soak","akos",49
"soaks","akoss",64
"okays","akosy",81
"Tokay","akoty",81
"okay","akoy",64
"Park","akpr",64
"park","akpr",64
"Parks","akprs",81
"parks","akprs",81
"spark","akprs",81
"Sparks","akprss",100
"sparks","akprss",100
"kaput","akptu",81
"quark","akqr",81
"quarks","akqrs",100
"squawks","akqssw",144
"squawk","akqsw",121
"Ark","akr",36
"ark","akr",36
"arks","akrs",49
"Stark","akrst",64
"stark","akrst",64
"ask","aks",36
"Saks","akss",49
"asks","akss",49
"tasks","aksst",64
"task","akst",49
"auks","aksu",49
"yaks","aksy",64
"Yakut","aktuy",81
"Katy","akty",64
"auk","aku",36
"Kay","aky",49
"yak","aky",49
"all","all",36
"loyally","allloyy",169
"mall","allm",64
"normally","allmnory",169
"Pullmans","allmnpsu",169
"Pullman","allmnpu",144
"smallpox","allmopsx",225
"mortally","allmorty",169
"Mallory","allmory",144
"morally","allmory",144
"slalom","allmos",100
"slaloms","allmoss",121
"mallows","allmosw",144
"mallow","allmow",121
"Small","allms",81
"malls","allms",81
"small","allms",81
"smalls","allmss",100
"mutually","allmtuuy",169
"llano","allno",64
"Walloon","allnoow",121
"pollutants","allnopsttu",196
"pollutant","allnopttu",169
"llanos","allnos",81
"Allyson","allnosy",121
"unusually","allnsuuuy",169
"Lola","allo",49
"Apollo","alloop",100
"Apollos","alloops",121
"Loyola","allooy",100
"popularly","alloppruy",225
"pallor","allopr",100
"payrolls","alloprsy",169
"payroll","allopry",144
"wallops","allopsw",144
"wallop","allopw",121
"orally","allory",100
"royally","alloryy",144
"swallows","allossww",169
"allots","allost",81
"atolls","allost",81
"allows","allosw",100
"sallow","allosw",100
"swallow","allosww",144
"wallows","allosww",144
"alloys","allosy",100
"allot","allot",64
"atoll","allot",64
"totally","allotty",121
"tallow","allotw",100
"loyalty","allotyy",144
"allow","allow",81
"wallow","alloww",121
"alloy","alloy",81
"loyal","alloy",81
"pall","allp",64
"plurals","allprsu",121
"plural","allpru",100
"palls","allps",81
"squall","allqs",100
"squalls","allqss",121
"rally","allry",81
"stalls","allsst",81
"Sallust","allsstu",100
"stall","allst",64
"lastly","allsty",100
"Sulla","allsu",64
"usually","allsuuy",121
"Walls","allsw",81
"walls","allsw",81
"Sally","allsy",81
"sally","allsy",81
"tall","allt",49
"tally","allty",81
"Lula","allu",49
"Wall","allw",64
"wall","allw",64
"laxly","allxy",121
"ally","ally",64
"lam","alm",36
"anonymously","almnnoosuyy",256
"unmanly","almnnuy",121
"autonomously","almnooostuuy",256
"lampoon","almnoop",121
"lampoons","almnoops",144
"pulmonary","almnopruy",196
"plowman","almnopw",144
"Marlon","almnor",81
"Molnar","almnor",81
"normal","almnor",81
"matronly","almnorty",144
"unmoral","almnoru",100
"salmon","almnos",81
"salmons","almnoss",100
"Lamont","almnot",81
"womanly","almnowy",144
"sunlamps","almnpssu",144
"sunlamp","almnpsu",121
"alumnus","almnsuu",100
"Multan","almntu",81
"Lyman","almny",81
"manly","almny",81
"loam","almo",49
"Motorola","almooort",121
"protoplasm","almoopprst",225
"playrooms","almooprsy",196
"playroom","almoopry",169
"amorously","almoorsuy",169
"lampposts","almoppsst",196
"lamppost","almoppst",169
"molar","almor",64
"moral","almor",64
"molars","almors",81
"morals","almors",81
"mortals","almorst",100
"mortal","almort",81
"Marylou","almoruy",121
"Malory","almory",100
"almost","almost",81
"mulattos","almosttu",121
"mulatto","almottu",100
"loamy","almoy",81
"lamp","almp",64
"palm","almp",64
"lamps","almps",81
"palms","almps",81
"psalm","almps",81
"Psalms","almpss",100
"psalms","almpss",100
"ampuls","almpsu",100
"ampul","almpu",81
"amply","almpy",100
"palmy","almpy",100
"qualm","almq",81
"qualms","almqs",100
"smartly","almrsty",121
"murals","almrsu",81
"Mylars","almrsy",100
"mural","almru",64
"warmly","almrwy",121
"Mylar","almry",81
"alms","alms",49
"lams","alms",49
"slam","alms",49
"slams","almss",64
"asylums","almssuy",121
"malts","almst",64
"umlauts","almstuu",100
"alums","almsu",64
"mauls","almsu",64
"asylum","almsuy",100
"malt","almt",49
"mutual","almtuu",81
"umlaut","almtuu",81
"alum","almu",49
"maul","almu",49
"Nolan","alnno",49
"Norplant","alnnoprt",121
"wantonly","alnnotwy",144
"unsnarls","alnnrssu",100
"unsnarl","alnnrsu",81
"annuls","alnnsu",64
"Luann","alnnu",49
"annul","alnnu",49
"Lanny","alnny",64
"Nola","alno",36
"loan","alno",36
"platoons","alnoopst",121
"platoon","alnoopt",100
"saloon","alnoos",64
"saloons","alnooss",81
"Alonzo","alnooz",100
"unpopular","alnoppruu",169
"panoply","alnoppy",144
"Lorna","alnor",49
"narrowly","alnorrwy",144
"Larson","alnors",64
"Rosalyn","alnorsy",100
"voluntary","alnortuvy",169
"Sloan","alnos",49
"loans","alnos",49
"salon","alnos",49
"salons","alnoss",64
"Alston","alnost",64
"Salton","alnost",64
"talons","alnost",64
"Lawson","alnosw",81
"Alyson","alnosy",81
"Alton","alnot",49
"talon","alnot",49
"tonal","alnot",49
"Walton","alnotw",81
"zonal","alnoz",81
"plan","alnp",49
"supplants","alnppsstu",169
"supplant","alnppstu",144
"plans","alnps",64
"plants","alnpst",81
"plant","alnpt",64
"snarl","alnrs",49
"snarls","alnrss",64
"lunar","alnru",49
"larynx","alnrxy",121
"slants","alnsst",64
"sultans","alnsstu",81
"slant","alnst",49
"sultan","alnstu",64
"walnuts","alnstuw",100
"ulnas","alnsu",49
"unusual","alnsuuu",81
"sylvan","alnsvy",100
"lawns","alnsw",64
"walnut","alntuw",81
"Luna","alnu",36
"ulna","alnu",36
"lawn","alnw",49
"wanly","alnwy",81
"AOL","alo",25
"Lao","alo",25
"Ola","alo",25
"proposal","aloopprs",144
"proposals","aloopprss",169
"valorous","aloorsuv",121
"Tortola","aloortt",81
"Alpo","alop",49
"Opal","alop",49
"opal","alop",49
"poplar","aloppr",100
"poplars","alopprs",121
"popular","aloppru",121
"laptops","aloppst",121
"laptop","aloppt",100
"polar","alopr",64
"parlor","aloprr",81
"parlors","aloprrs",100
"patrols","aloprst",100
"portals","aloprst",100
"patrol","aloprt",81
"portal","aloprt",81
"voluptuary","aloprtuuvy",225
"Alsop","alops",64
"opals","alops",64
"postal","alopst",81
"outplays","alopstuy",144
"Plato","alopt",64
"outplay","aloptuy",121
"Pavlov","alopvv",121
"squalor","aloqrs",100
"Lora","alor",36
"oral","alor",36
"orals","alors",49
"solar","alors",49
"royals","alorsy",81
"Rouault","alortuu",81
"Taylor","alorty",81
"royalty","alortyy",121
"Raoul","aloru",49
"Orval","alorv",64
"valor","alorv",64
"Royal","alory",64
"royal","alory",64
"Laos","alos",36
"also","alos",36
"lasso","aloss",49
"lassos","alosss",64
"outlasts","alossttu",100
"salvos","alossv",81
"altos","alost",49
"totals","alostt",64
"outlast","alosttu",81
"outlaws","alostuw",100
"layouts","alostuy",100
"outlays","alostuy",100
"ovals","alosv",64
"salvo","alosv",64
"alto","alot",36
"total","alott",49
"outlaw","alotuw",81
"layout","alotuy",81
"outlay","alotuy",81
"Volta","alotv",64
"Olav","alov",49
"oval","alov",49
"awol","alow",49
"Yalow","alowy",81
"Zola","aloz",64
"lap","alp",36
"pal","alp",36
"Lapp","alpp",64
"Lapps","alpps",81
"platypus","alppstuy",169
"pupal","alppu",81
"apply","alppy",100
"pulsars","alprssu",100
"sprawls","alprssw",121
"pulsar","alprsu",81
"sprawl","alprsw",100
"paltry","alprty",100
"partly","alprty",100
"Alps","alps",49
"laps","alps",49
"pals","alps",49
"slap","alps",49
"slaps","alpss",64
"splats","alpsst",81
"splays","alpssy",100
"splat","alpst",64
"Plautus","alpstuu",100
"pawls","alpsw",81
"palsy","alpsy",81
"plays","alpsy",81
"splay","alpsy",81
"aptly","alpty",81
"Paul","alpu",49
"pawl","alpw",64
"play","alpy",64
"rural","alrru",49
"Larry","alrry",64
"Lars","alrs",36
"ultras","alrstu",64
"trawls","alrstw",81
"Urals","alrsu",49
"Ursula","alrsuu",64
"uvulars","alrsuuv",100
"walrus","alrsuw",81
"tartly","alrtty",81
"ultra","alrtu",49
"trawl","alrtw",64
"Raul","alru",36
"Ural","alru",36
"uvular","alruuv",81
"Lyra","alry",49
"Sal","als",25
"lass","alss",36
"lasts","alsst",49
"salts","alsst",49
"slats","alsst",49
"Slavs","alssv",64
"slays","alssy",64
"last","alst",36
"lats","alst",36
"salt","alst",36
"slat","alst",36
"Tulsa","alstu",49
"vaults","alstuv",81
"Salyut","alstuy",81
"vastly","alstvy",100
"salty","alsty",64
"Saul","alsu",36
"luaus","alsuu",49
"usual","alsuu",49
"uvulas","alsuuv",81
"vulvas","alsuvv",100
"Slav","alsv",49
"awls","alsw",49
"laws","alsw",49
"slaw","alsw",49
"yawls","alswy",81
"lays","alsy",49
"slay","alsy",49
"tautly","alttuy",81
"Tuvalu","altuuv",81
"vault","altuv",64
"Walt","altw",49
"waltz","altwz",100
"luau","aluu",36
"uvula","aluuv",64
"vulva","aluvv",81
"Yalu","aluy",49
"Val","alv",36
"awl","alw",36
"law","alw",36
"yawl","alwy",64
"lax","alx",49
"lay","aly",36
"lazy","alyz",81
"Mammon","ammmno",100
"mammon","ammmno",100
"momma","ammmo",81
"mommas","ammmos",100
"motorman","ammnoort",121
"tympanums","ammnpstuy",196
"tympanum","ammnptuy",169
"ammo","ammo",49
"marmots","ammorst",100
"marmot","ammort",81
"wampum","ammpuw",121
"summary","ammrsuy",121
"smarmy","ammrsy",100
"Sammy","ammsy",81
"Tammuz","ammtuz",121
"Tammy","ammty",81
"Man","amn",25
"Nam","amn",25
"man","amn",25
"Mann","amnn",36
"Monsanto","amnnoost",100
"anonymous","amnnoosuy",144
"Norman","amnnor",64
"Normans","amnnors",81
"Manson","amnnos",64
"townsman","amnnostw",121
"antonyms","amnnosty",121
"snowman","amnnosw",100
"antonym","amnnoty",100
"unmans","amnnsu",64
"unman","amnnu",49
"Mona","amno",36
"Oman","amno",36
"moan","amno",36
"autonomous","amnooostuu",144
"Pomona","amnoop",81
"sportswoman","amnooprsstw",225
"Romano","amnoor",64
"maroon","amnoor",64
"maroons","amnoors",81
"astronomy","amnoorsty",144
"Romanov","amnoorv",100
"ottomans","amnoostt",100
"Ottoman","amnoott",81
"ottoman","amnoott",81
"autonomy","amnootuy",121
"taxonomy","amnootxy",169
"Montoya","amnooty",100
"sportsman","amnoprsst",144
"Sampson","amnopss",100
"postman","amnopst",100
"tampons","amnopst",100
"tampon","amnopt",81
"Moran","amnor",49
"Norma","amnor",49
"Ramon","amnor",49
"Roman","amnor",49
"manor","amnor",49
"roman","amnor",49
"Romans","amnors",64
"manors","amnors",64
"ransom","amnors",64
"ransoms","amnorss",81
"transoms","amnorsst",100
"matrons","amnorst",81
"transom","amnorst",81
"masonry","amnorsy",100
"matron","amnort",64
"Romany","amnory",81
"Mason","amnos",49
"Osman","amnos",49
"mason","amnos",49
"moans","amnos",49
"Masons","amnoss",64
"Samson","amnoss",64
"masons","amnoss",64
"amounts","amnostu",81
"amount","amnotu",64
"woman","amnow",64
"Putnam","amnptu",81
"Qumran","amnqr",81
"quantum","amnqtu",100
"tantrums","amnrsttu",100
"tantrum","amnrttu",81
"Truman","amnrtu",64
"Myrna","amnry",64
"mans","amns",36
"mutants","amnsttu",81
"autumns","amnstuu",81
"mynas","amnsy",64
"mutant","amnttu",64
"Autumn","amntuu",64
"autumn","amntuu",64
"Manx","amnx",64
"many","amny",49
"myna","amny",49
"Mao","amo",25
"taprooms","amooprst",121
"taproom","amooprt",100
"motorways","amoorstwy",169
"amorous","amoorsu",81
"motorway","amoortwy",144
"oxymora","amoorxy",144
"Somoza","amoosz",100
"tomato","amoott",64
"postpartum","amopprsttu",196
"paroxysms","amoprssxy",225
"paroxysm","amoprsxy",196
"topmasts","amopsstt",121
"topmast","amopstt",100
"Maputo","amoptu",81
"Omar","amor",36
"roam","amor",36
"armor","amorr",49
"armors","amorrs",64
"mortars","amorrst",81
"marrows","amorrsw",100
"mortar","amorrt",64
"mortuary","amorrtuy",121
"Armour","amorru",64
"marrow","amorrw",81
"armory","amorry",81
"Ramos","amors",49
"roams","amors",49
"morass","amorss",64
"outsmarts","amorssttu",121
"outsmart","amorsttu",100
"amours","amorsu",64
"mayors","amorsy",81
"morays","amorsy",81
"Mozart","amortz",100
"Mauro","amoru",49
"amour","amoru",49
"mayor","amory",64
"moray","amory",64
"Amos","amos",36
"Tomas","amost",49
"atoms","amost",49
"moats","amost",49
"matzos","amostz",100
"Zosma","amosz",81
"atom","amot",36
"moat","amot",36
"Tuamotu","amottuu",81
"matzot","amottz",100
"matzo","amotz",81
"Mayo","amoy",49
"mayo","amoy",49
"Pam","amp",36
"amp","amp",36
"map","amp",36
"pram","ampr",49
"ramp","ampr",49
"ramps","amprs",64
"tramps","amprst",81
"tramp","amprt",64
"Spam","amps",49
"amps","amps",49
"maps","amps",49
"spasm","ampss",64
"spasms","ampsss",81
"stamps","ampsst",81
"swamps","ampssw",100
"stamp","ampst",64
"tamps","ampst",64
"pumas","ampsu",64
"vamps","ampsv",81
"swamp","ampsw",81
"swampy","ampswy",121
"tamp","ampt",49
"puma","ampu",49
"vamp","ampv",64
"Mar","amr",25
"arm","amr",25
"mar","amr",25
"ram","amr",25
"martyrs","amrrsty",100
"martyr","amrrty",81
"Murray","amrruy",81
"marry","amrry",64
"Mars","amrs",36
"arms","amrs",36
"mars","amrs",36
"rams","amrs",36
"smarts","amrsst",64
"stratums","amrssttu",100
"swarms","amrssw",81
"marts","amrst",49
"smart","amrst",49
"trams","amrst",49
"stratum","amrsttu",81
"swarm","amrsw",64
"warms","amrsw",64
"mart","amrt",36
"tram","amrt",36
"Murat","amrtu",49
"Marty","amrty",64
"Amur","amru",36
"warm","amrw",49
"Marx","amrx",64
"Mary","amry",49
"Myra","amry",49
"army","amry",49
"Sam","ams",25
"mas","ams",25
"Mass","amss",36
"mass","amss",36
"masts","amsst",49
"mast","amst",36
"mats","amst",36
"tams","amst",36
"matts","amstt",49
"maws","amsw",49
"swam","amsw",49
"Xmas","amsx",64
"Mays","amsy",49
"yams","amsy",49
"mat","amt",25
"tam","amt",25
"Matt","amtt",36
"matt","amtt",36
"Tatum","amttu",49
"Axum","amux",64
"maw","amw",36
"Max","amx",49
"Amy","amy",36
"May","amy",36
"may","amy",36
"yam","amy",36
"Ann","ann",16
"Nan","ann",16
"Yunnan","annnuy",64
"nanny","annny",49
"Nona","anno",25
"anon","anno",25
"Poznan","annopz",100
"tyrannous","annorstuy",121
"anons","annos",36
"Swanson","annossw",81
"Stanton","annostt",64
"wantons","annostw",81
"annoys","annosy",64
"Anton","annot",36
"wanton","annotw",64
"Antony","annoty",64
"annoy","annoy",49
"unsnaps","annpssu",81
"unsnap","annpsu",64
"tyranny","annrtyy",100
"suntans","annsstu",64
"suntan","annstu",49
"Nunavut","anntuuv",81
"protozoans","anoooprstz",196
"protozoan","anoooprtz",169
"Poona","anoop",49
"soprano","anooprs",81
"sopranos","anooprss",100
"Sassoon","anoosss",64
"apron","anopr",49
"sporran","anoprrs",81
"transports","anoprrsstt",144
"transport","anoprrstt",121
"aprons","anoprs",64
"parson","anoprs",64
"Parsons","anoprss",81
"parsons","anoprss",81
"patrons","anoprst",81
"tarpons","anoprst",81
"patron","anoprt",64
"tarpon","anoprt",64
"Patton","anoptt",64
"Squanto","anoqst",81
"Arno","anor",25
"Aron","anor",25
"Nora","anor",25
"Oran","anor",25
"roan","anor",25
"Arron","anorr",36
"narrows","anorrsw",81
"narrow","anorrw",64
"arson","anors",36
"roans","anors",36
"sonar","anors",36
"sonars","anorss",49
"unsavory","anorsuvy",121
"outran","anortu",49
"notary","anorty",64
"Norway","anorwy",81
"rayon","anory",49
"Santos","anosst",49
"Saxons","anossx",81
"Aston","anost",36
"Watson","anostw",64
"novas","anosv",49
"Saxon","anosx",64
"axons","anosx",64
"Saxony","anosxy",100
"Sonya","anosy",49
"Wotan","anotw",49
"Tonya","anoty",49
"Avon","anov",36
"Nova","anov",36
"nova","anov",36
"noway","anowy",64
"axon","anox",49
"Pan","anp",25
"nap","anp",25
"pan","anp",25
"snappy","anppsy",100
"nappy","anppy",81
"pursuant","anprstuu",100
"unwraps","anprsuw",100
"prawns","anprsw",81
"pantry","anprty",81
"unwrap","anpruw",81
"prawn","anprw",64
"naps","anps",36
"pans","anps",36
"snap","anps",36
"span","anps",36
"snaps","anpss",49
"spans","anpss",49
"spawns","anpssw",81
"pants","anpst",49
"Pusan","anpsu",49
"pawns","anpsw",64
"spawn","anpsw",64
"Pansy","anpsy",64
"pansy","anpsy",64
"pant","anpt",36
"panty","anpty",64
"pawn","anpw",49
"ran","anr",16
"rants","anrst",36
"truants","anrsttu",64
"tyrants","anrstty",81
"Saturn","anrstu",49
"Uranus","anrsuu",49
"runways","anrsuwy",100
"warns","anrsw",49
"yarns","anrsy",49
"Tran","anrt",25
"rant","anrt",25
"truant","anrttu",49
"tyrant","anrtty",64
"Rutan","anrtu",36
"Nauru","anruu",36
"runway","anruwy",81
"unwary","anruwy",81
"warn","anrw",36
"Ryan","anry",36
"nary","anry",36
"yarn","anry",36
"San","ans",16
"sans","anss",25
"Susan","anssu",36
"unsays","anssuy",64
"swans","anssw",49
"Stan","anst",25
"ants","anst",25
"tans","anst",25
"taunts","ansttu",49
"aunts","anstu",36
"tunas","anstu",36
"vaunts","anstuv",64
"wants","anstw",49
"syntax","anstxy",100
"nasty","ansty",49
"tansy","ansty",49
"anus","ansu",25
"unsay","ansuy",49
"vans","ansv",36
"sawn","answ",36
"swan","answ",36
"yawns","answy",64
"nays","ansy",36
"snazzy","ansyzz",144
"Nat","ant",16
"ant","ant",16
"tan","ant",16
"taunt","anttu",36
"natty","antty",49
"aunt","antu",25
"tuna","antu",25
"vaunt","antuv",49
"want","antw",36
"tawny","antwy",64
"Yuan","anuy",36
"Van","anv",25
"van","anv",25
"navy","anvy",49
"wan","anw",25
"yawn","anwy",49
"any","any",25
"nay","any",25
"zany","anyz",64
"protozoa","aoooprtz",144
"arrowroot","aooorrrtw",121
"Sapporo","aoopprs",100
"apropos","aoopprs",100
"Atropos","aooprst",81
"taproots","aooprstt",100
"vaporous","aooprsuv",121
"taproot","aooprtt",81
"potato","aooptt",64
"orators","aoorrst",64
"arroyos","aoorrsy",81
"orator","aoorrt",49
"oratory","aoorrty",81
"arroyo","aoorry",64
"tattoos","aoosttt",64
"tattoo","aoottt",49
"Toyota","aootty",64
"poppa","aoppp",81
"poppas","aoppps",100
"rapports","aopprrst",121
"rapport","aopprrt",100
"passports","aopprssst",144
"passport","aopprsst",121
"sparrows","aoprrssw",121
"parrots","aoprrst",81
"rapturous","aoprrstuu",121
"portrays","aoprrsty",121
"uproars","aoprrsu",81
"sparrow","aoprrsw",100
"parrot","aoprrt",64
"portray","aoprrty",100
"uproar","aoprru",64
"pastors","aoprsst",81
"pastor","aoprst",64
"postwar","aoprstw",100
"vapors","aoprsv",81
"vapor","aoprv",64
"soap","aops",36
"soaps","aopss",49
"autopsy","aopstuy",100
"soapy","aopsy",64
"atop","aopt",36
"topaz","aoptz",81
"quartos","aoqrst",81
"quarto","aoqrt",64
"quotas","aoqst",64
"quota","aoqt",49
"Ora","aor",16
"oar","aor",16
"roar","aorr",25
"worrywarts","aorrrstwwy",196
"worrywart","aorrrtwwy",169
"roars","aorrs",36
"rostra","aorrst",49
"arrows","aorrsw",64
"rosary","aorrsy",64
"razors","aorrsz",81
"Arturo","aorrtu",49
"rotary","aorrty",64
"arrow","aorrw",49
"razor","aorrz",64
"Rosa","aors",25
"oars","aors",25
"soar","aors",25
"soars","aorss",36
"assorts","aorssst",64
"assort","aorsst",49
"roasts","aorsst",49
"savors","aorssv",64
"Astor","aorst",36
"Sarto","aorst",36
"roast","aorst",36
"sorta","aorst",36
"taros","aorst",36
"tarots","aorstt",49
"statutory","aorstttuy",121
"savor","aorsv",49
